Open,High,Low,Close,Adj Close,Volume
186.33999633789062,186.5,181.10000610351562,181.57000732421875,176.6646270751953,36073600
180.1999969482422,181.99000549316406,176.60000610351562,181.80999755859375,176.8981170654297,39517100
180.74000549316406,184.14999389648438,180.3800048828125,181.39999389648438,176.49920654296875,33810200
182.72999572753906,184.27000427246094,180.41000366210938,183.25,178.2992401123047,42130400
182.5399932861328,183.0,181.4600067138672,182.8300018310547,177.8905792236328,22622400
184.25,185.0,181.35000610351562,184.91000366210938,179.91436767578125,30794600
184.82000732421875,185.94000244140625,183.5800018310547,185.36000061035156,180.3522186279297,27311000
184.3000030517578,185.83999633789062,182.3000030517578,182.9199981689453,177.97811889648438,28761800
182.6199951171875,187.72999572753906,182.00999450683594,187.1999969482422,182.1425018310547,39893600
185.94000244140625,188.5500030517578,184.44000244140625,188.36000061035156,183.27117919921875,33211600
188.0,190.6999969482422,187.25999450683594,189.8000030517578,184.67225646972656,29783900
191.1300048828125,198.52000427246094,191.00999450683594,196.83999633789062,191.52206420898438,43872300
193.1300048828125,195.75999450683594,186.07000732421875,186.27000427246094,181.2376251220703,52854700
190.5399932861328,191.72000122070312,185.17999267578125,187.74000549316406,182.66790771484375,43373600
184.5800018310547,190.82000732421875,184.00999450683594,188.94000244140625,183.8354949951172,32770200
192.88999938964844,195.5800018310547,191.4600067138672,193.57000732421875,188.3404083251953,42556700
195.02999877929688,196.32000732421875,193.69000244140625,194.24000549316406,188.99232482910156,25687800
194.0,196.49000549316406,194.0,196.32000732421875,191.01611328125,23061600
198.58999633789062,199.2899932861328,194.3699951171875,195.14999389648438,189.87771606445312,44441100
195.7899932861328,200.75999450683594,195.22999572753906,200.57000732421875,195.1512908935547,32818900
202.08999633789062,203.9499969482422,201.42999267578125,201.91000366210938,196.45506286621094,30917400
201.60000610351562,203.25,196.55999755859375,197.83999633789062,192.4950408935547,36740600
197.8000030517578,200.61000061035156,195.47000122070312,200.33999633789062,194.92750549316406,27803900
199.72999572753906,199.88999938964844,194.8800048828125,196.3300018310547,191.02586364746094,54675800
195.77999877929688,198.52999877929688,193.5500030517578,198.44000244140625,193.07884216308594,26701600
197.8800048828125,204.39999389648438,197.74000549316406,203.50999450683594,198.01187133789062,34310300
203.13999938964844,206.35000610351562,201.77000427246094,204.6999969482422,199.1697235107422,32061200
205.67999267578125,208.02000427246094,205.0,206.25999450683594,200.68756103515625,29315800
208.8300018310547,211.1300048828125,208.08999633789062,210.6999969482422,205.0076141357422,31897600
210.4499969482422,214.6699981689453,207.99000549316406,208.25,202.62379455566406,33600700
210.07000732421875,213.25999450683594,208.69000244140625,212.8300018310547,207.080078125,33600000
216.3300018310547,216.3800048828125,211.47000122070312,214.32000732421875,208.5298309326172,33121700
213.6199951171875,214.0800018310547,211.0800018310547,213.6699981689453,207.89736938476562,26177600
214.47999572753906,215.8000030517578,206.5,207.07000732421875,201.47569274902344,38135600
206.1300048828125,208.85000610351562,202.02999877929688,208.35000610351562,202.72109985351562,37591800
209.55999755859375,211.3300018310547,205.02999877929688,208.0399932861328,202.41949462890625,32179400
205.39999389648438,205.6999969482422,202.30999755859375,203.9199981689453,198.4107666015625,29940700
204.47000122070312,205.0399932861328,201.38999938964844,202.8800048828125,197.39889526367188,31635300
205.0,212.3000030517578,203.00999450683594,211.60000610351562,205.88330078125,36884800
213.66000366210938,213.94000244140625,208.02999877929688,208.75,203.11029052734375,37990400
209.1999969482422,212.3000030517578,208.38999938964844,211.75,206.0292510986328,49605700
207.19000244140625,210.9199981689453,202.14999389648438,202.5399932861328,197.06805419921875,67457000
200.4199981689453,202.86000061035156,197.50999450683594,201.3000030517578,195.86158752441406,39827000
201.47000122070312,203.97000122070312,200.86000061035156,203.85000610351562,198.34268188476562,30160900
203.61000061035156,204.6999969482422,201.74000549316406,202.02000427246094,196.56210327148438,23251400
202.5,204.64999389648438,202.00999450683594,204.05999755859375,198.5469970703125,19632600
201.0,204.4600067138672,199.57000732421875,203.89999389648438,198.3913116455078,25079600
204.39999389648438,205.10000610351562,199.00999450683594,205.00999450683594,199.4713134765625,51044000
211.52000427246094,217.63999938964844,210.44000244140625,216.5399932861328,210.6898651123047,78983000
214.1699981689453,214.77000427246094,210.30999755859375,213.2899932861328,207.5276641845703,49280100
214.89999389648438,215.0,211.57000732421875,212.94000244140625,207.18710327148438,28806400
212.33999633789062,216.3699951171875,211.5500030517578,216.35000610351562,210.5049591064453,32656800
214.85000610351562,215.6999969482422,210.92999267578125,212.47999572753906,206.739501953125,27820400
211.6699981689453,211.8800048828125,206.35000610351562,208.25,202.62379455566406,36716500
207.16000366210938,207.64999389648438,203.13999938964844,203.3800048828125,197.88539123535156,36446500
205.2899932861328,210.27999877929688,204.75,209.19000244140625,203.53843688964844,28013100
209.44000244140625,211.35000610351562,208.14999389648438,208.6999969482422,203.0616455078125,22588900
208.75999450683594,209.58999633789062,207.50999450683594,208.89999389648438,203.2562255859375,17958900
209.60000610351562,211.19000244140625,208.9199981689453,210.27999877929688,204.59893798828125,20184800
210.52999877929688,212.36000061035156,209.2100067138672,211.49000549316406,205.77627563476562,21336200
211.49000549316406,212.10000610351562,209.25,209.6999969482422,204.52786254882812,27627600
209.5399932861328,215.0,208.91000366210938,214.5800018310547,209.28750610351562,26981500
213.86000061035156,216.25,212.85000610351562,213.02000427246094,207.76597595214844,36249300
214.7899932861328,215.52000427246094,212.42999267578125,213.69000244140625,208.41944885253906,25460100
213.10000610351562,216.61000061035156,213.10000610351562,216.47000122070312,211.130859375,23043700
217.8800048828125,222.08999633789062,217.36000061035156,221.14999389648438,215.6954345703125,39600800
222.88999938964844,231.14999389648438,219.39999389648438,226.5800018310547,220.9915313720703,57602200
228.17999267578125,230.63999938964844,226.5800018310547,228.91000366210938,223.26405334472656,26292900
227.0,228.6999969482422,224.30999755859375,225.52999877929688,219.96743774414062,28774200
225.50999450683594,227.4499969482422,224.42999267578125,227.27000427246094,221.66452026367188,25725500
227.97000122070312,232.86000061035156,227.35000610351562,231.64999389648438,225.93646240234375,34080800
229.27000427246094,229.30999755859375,214.9600067138672,217.3000030517578,211.94041442871094,58400300
215.10000610351562,218.36000061035156,205.19000244140625,214.25,208.9656524658203,59664100
206.5,210.02999877929688,202.1999969482422,202.66000366210938,197.66146850585938,52924300
207.60000610351562,214.83999633789062,206.6999969482422,211.2899932861328,206.07859802246094,45679000
213.39999389648438,214.74000549316406,204.11000061035156,205.3699951171875,200.3046417236328,35461500
207.1999969482422,208.6300048828125,201.24000549316406,204.02999877929688,198.9976806640625,33620100
204.24000549316406,209.1999969482422,204.02999877929688,205.41000366210938,200.34365844726562,30375800
208.4199981689453,209.77999877929688,206.92999267578125,208.77999877929688,203.6305694580078,21823900
210.6199951171875,210.64999389648438,204.63999938964844,205.0500030517578,199.9925079345703,26328100
200.0500030517578,204.3300018310547,199.9600067138672,202.91000366210938,197.90536499023438,34011300
202.8000030517578,203.64999389648438,196.25,200.38999938964844,195.4474639892578,55225300
197.19000244140625,202.7100067138672,196.3800048828125,202.5399932861328,197.54443359375,39839700
205.05999755859375,208.10000610351562,202.0800018310547,207.4199981689453,202.3040771484375,33517100
207.89999389648438,208.10000610351562,200.02999877929688,200.58999633789062,195.64254760742188,30803800
199.85000610351562,205.57000732421875,199.1999969482422,203.19000244140625,198.1784210205078,31202500
203.5500030517578,209.0399932861328,202.5399932861328,207.82000732421875,202.69422912597656,29437300
210.8800048828125,212.57000732421875,208.05999755859375,209.44000244140625,204.2742462158203,32004900
209.35000610351562,210.07000732421875,206.80999755859375,207.25999450683594,202.1480255126953,24221900
207.72999572753906,211.97999572753906,206.5399932861328,210.3300018310547,205.14231872558594,33829100
213.49000549316406,213.99000549316406,211.32000732421875,212.4600067138672,207.21978759765625,27158400
208.0,210.99000549316406,205.5399932861328,206.19000244140625,201.10443115234375,33154800
207.22000122070312,210.41000366210938,206.97999572753906,210.3800048828125,205.19110107421875,21331600
208.82000732421875,210.17999267578125,204.82000732421875,205.91000366210938,200.83132934570312,28554300
207.05999755859375,210.11000061035156,206.72000122070312,209.8300018310547,204.65463256835938,25681100
210.50999450683594,211.19000244140625,208.32000732421875,210.5800018310547,205.38613891601562,19925800
211.22999572753906,215.86000061035156,211.22999572753906,215.80999755859375,210.48715209960938,26458000
218.7899932861328,223.86000061035156,216.80999755859375,221.39999389648438,215.9392547607422,40461400
222.72000122070312,225.2100067138672,220.42999267578125,222.86000061035156,217.36328125,28950800
223.0,224.22000122070312,219.1300048828125,220.86000061035156,215.41259765625,23421700
217.10000610351562,220.36000061035156,216.00999450683594,219.66000366210938,214.2421875,22733100
220.14999389648438,222.2899932861328,219.32000732421875,219.66000366210938,214.2421875,26057900
220.4199981689453,222.3000030517578,213.72000122070312,214.22000122070312,208.93637084960938,27625800
215.8000030517578,217.3699951171875,213.08999633789062,214.64999389648438,209.35574340820312,22753500
213.1199951171875,216.9199981689453,213.1199951171875,214.8000030517578,209.50205993652344,22724900
213.92999267578125,216.05999755859375,211.6999969482422,214.88999938964844,209.58982849121094,22351500
215.02999877929688,216.27999877929688,213.16000366210938,216.22999572753906,210.89678955078125,18879600
213.85000610351562,216.33999633789062,208.10000610351562,210.0800018310547,204.89846801757812,37111600
211.58999633789062,214.6699981689453,210.3300018310547,213.25,207.99026489257812,36700300
207.6699981689453,208.83999633789062,202.10000610351562,202.67999267578125,197.68096923828125,51195600
204.07000732421875,207.36000061035156,203.3699951171875,204.72000122070312,199.67066955566406,31432600
203.5,204.2899932861328,199.6199951171875,202.47000122070312,197.47618103027344,36953700
204.2899932861328,205.27999877929688,200.1199951171875,202.3300018310547,197.33963012695312,30842200
203.88999938964844,208.1199951171875,203.1199951171875,206.42999267578125,201.3385009765625,27512000
214.02000427246094,218.32000732421875,212.4199981689453,216.38999938964844,211.05282592773438,42311800
222.0399932861328,224.1199951171875,221.14999389648438,223.2899932861328,217.78265380859375,36080100
222.25999450683594,224.36000061035156,218.02999877929688,223.72000122070312,218.2020721435547,25231900
224.44000244140625,228.1199951171875,217.8800048828125,218.38999938964844,213.0034942626953,44395000
214.5,216.5,209.72000122070312,211.00999450683594,205.80555725097656,44045100
212.38999938964844,218.0399932861328,212.1999969482422,216.5500030517578,211.2089080810547,29440800
